,ID,Candidate,Constituency ∇,Party,Criminal Case,Total Assets,Liabilities,state,Education
1694,694,Ramesh Jaiswal,MUGHALSARAI,BJP,2,2 Crore+,6 Lac+,UTTAR PRADESH,Graduate Professional
1695,695,Sudhir Singla,GURGAON,BJP,0,0,0,HARYANA,Graduate Professional
1696,696,Sniawbhalang Dhar,NARTIANG (ST),NPP,0,45 Crore+,3 Crore+,MEGHALAYA,12th Pass
1697,697,Rana Inder Partap Singh,SULTANPUR LODHI,IND,0,69 Crore+,17 Crore+,PUNJAB,Post Graduate
1698,698,Chaitanya Sharma,GAGRET,INC,0,8 Crore+,52 Lac+,HIMACHAL PRADESH,Graduate Professional
1699,699,Susanta Ghosh,KHANAKUL,BJP,2,35 Lac+,1 Lac+,WEST BENGAL,10th Pass
1700,700,Arvind Pateriya,RAJNAGAR,BJP,3,1 Crore+,0,MADHYA PRADESH,Graduate
1701,701,Pachpute Babanrao Bhikaji,SHRIGONDA,BJP,27,8 Crore+,1 Crore+,MAHARASHTRA,Graduate
1702,702,Alok Kumar Mehta,UJIARPUR,RJD,3,7 Crore+,52 Lac+,BIHAR,Graduate Professional
1703,703,Bijaylaxmi Gautam,SALEMPUR (SC),BJP,1,88 Lac+,0,UTTAR PRADESH,Post Graduate
1704,704,Chinthala Ramaachandra Reddy,PILERU,YSRCP,0,3 Crore+,1 Lac+,ANDHRA PRADESH,Graduate
1705,705,Uttam Barik,PATASHPUR,AITC,4,43 Lac+,0,WEST BENGAL,12th Pass
1706,706,Gautambhai Chauhan,TALAJA,BJP,0,40 Lac+,0,GUJARAT,10th Pass
1707,707,Sangram Singh,PHEPHANA,SP,2,3 Crore+,32 Lac+,UTTAR PRADESH,Graduate Professional
1708,708,Rana Randhir,MADHUBAN,BJP,0,3 Crore+,0,BIHAR,Graduate Professional
1709,709,S.Aravindramesh,SHOLINGANALLUR,DMK,22,28 Crore+,3 Crore+,TAMIL NADU,8th Pass
1710,710,Shanker Singh Rawat,BEAWAR,BJP,0,3 Crore+,30 Lac+,RAJASTHAN,Graduate
1711,711,Brijbihari Pateriya (Gudda Bhaiya),DEORI,BJP,0,6 Crore+,20 Lac+,MADHYA PRADESH,12th Pass
1712,712,Sachin Subhashchandra Yadav,KASRAWAD,INC,0,38 Crore+,8 Crore+,MADHYA PRADESH,Graduate
1713,713,Shailesh Manubhai Parmar,DANILIMDA (SC),INC,2,32 Crore+,0,GUJARAT,Graduate Professional
1714,714,Premshankar Verma,SEONI-MALWA,BJP,2,7 Crore+,21 Lac+,MADHYA PRADESH,Graduate
1715,715,Biswa Bandhu Sen,DHARMANAGAR,BJP,0,9 Crore+,11 Lac+,TRIPURA,Graduate
1716,716,Prasanta Behera,SALIPUR,BJD,0,62 Lac+,2 Lac+,ODISHA,Graduate
1717,717,Dharmpal,KHETRI,BJP,0,1 Crore+,0,RAJASTHAN,Graduate Professional
1718,718,Bidhan Chandra Majhi,NANOOR (SC),AITC,0,18 Lac+,23 Lac+,WEST BENGAL,Post Graduate
1719,719,Emani Biswas,SUTI,AITC,1,0,2 Crore+,WEST BENGAL,Graduate
1720,720,Rajesh Sambhajirao Pawar,NAIGAON,BJP,2,191 Crore+,32 Crore+,MAHARASHTRA,Graduate Professional
1721,721,Aditya Golay Tamang,SOREONG-CHAKUNG,Sikkim Krantikari Morcha,0,14 Lac+,0,SIKKIM,Graduate
1722,722,Siddaramaiah,VARUNA,INC,13,51 Crore+,23 Crore+,KARNATAKA,Graduate Professional
1723,723,Amrutiya Kantilal Shivlal,MORBI,BJP,0,9 Crore+,3 Crore+,GUJARAT,12th Pass
1724,724,Gopal Chandra Roy,BANAMALIPUR,INC,2,0,11 Lac+,TRIPURA,Graduate Professional
1725,725,Ashutosh Shukla,BHAGWANTNAGAR,BJP,0,8 Crore+,1 Crore+,UTTAR PRADESH,Post Graduate
1726,726,N.Y.Gopalakrishna,MOLAKALMURU (ST),INC,0,6 Crore+,0,KARNATAKA,Post Graduate
1727,727,Pankaj Kumar Mishra,RUNNISAIDPUR,JD(U),0,7 Crore+,51 Lac+,BIHAR,Graduate
1728,728,S R Srinivas (Vasu),GUBBI,INC,1,0,6 Crore+,KARNATAKA,Graduate
1729,729,Sejalben Rajivkumar Pandya,BHAVNAGAR EAST,BJP,0,43 Lac+,0,GUJARAT,Graduate
1730,730,Sanjay Singh,SOHNA,BJP,0,6 Crore+,16 Lac+,HARYANA,Graduate
1731,731,Surendra Ram,GARKHA (SC),RJD,4,1 Crore+,0,BIHAR,Graduate
1732,732,Ishwar Sahu,SAJA,BJP,0,16 Lac+,0,CHHATTISGARH,5th Pass
1733,733,Humayun Kabir,DEBRA,AITC,0,2 Crore+,0,WEST BENGAL,Doctorate
1734,734,Sudip Roy Barman,AGARTALA,INC,3,9 Crore+,38 Lac+,TRIPURA,Graduate Professional
1735,735,Ram Pada Jamatia,BAGMA (ST),BJP,0,1 Crore+,6 Lac+,TRIPURA,12th Pass
1736,736,Rizwan Arshad,SHIVAJINAGAR,INC,4,21 Crore+,7 Crore+,KARNATAKA,Graduate
1737,737,Vikas Gupta,AYAH SHAH,BJP,0,32 Crore+,12 Crore+,UTTAR PRADESH,Post Graduate
1738,738,Manish Asija,FIROZABAD,BJP,0,9 Crore+,99 Lac+,UTTAR PRADESH,Graduate
1739,739,Pratap Grewal,SARDARPUR (ST),INC,0,0,3 Lac+,MADHYA PRADESH,Graduate Professional
1740,740,Ratna Chatterjee,BEHALA PURBA,AITC,5,12 Crore+,6 Crore+,WEST BENGAL,Graduate
1741,741,Chaturi Nand,SARAIPALI (SC),INC,0,55 Lac+,15 Lac+,CHHATTISGARH,Post Graduate
1742,742,Duddukunta Sreedhar Reddy,PUTTAPARTHI,YSRCP,3,68 Crore+,20 Crore+,ANDHRA PRADESH,Graduate
1743,743,Kulwant Singh,S.A.S. NAGAR,AAP,0,0,13 Crore+,PUNJAB,10th Pass
1744,744,Atif Arif Aqueel,BHOPAL UTTAR,INC,0,1 Crore+,0,MADHYA PRADESH,Graduate Professional
1745,745,Dinesh Kumar Chadha,RUPNAGAR,AAP,2,47 Lac+,6 Lac+,PUNJAB,12th Pass
1746,746,Rekha Verma,BIDHUNA,SP,0,13 Crore+,21 Lac+,UTTAR PRADESH,Post Graduate
1747,747,Jayant Raj,AMARPUR,JD(U),0,61 Lac+,8 Lac+,BIHAR,Post Graduate
1748,748,Ishvarbhai Alias Anilbhai Ramanbhai Parmar,BARDOLI (SC),BJP,0,2 Crore+,25 Lac+,GUJARAT,10th Pass
1749,749,Ramkesh,GANGAPUR,INC,1,63 Crore+,9 Crore+,RAJASTHAN,Post Graduate
1750,750,K.K.S.S.R.Ramachandran,ARUPPUKOTTAI,DMK,9,4 Crore+,1 Crore+,TAMIL NADU,8th Pass
1751,751,Murli Bhawara,BAGLI (ST),BJP,0,37 Lac+,13 Lac+,MADHYA PRADESH,Post Graduate
1752,752,Anil Kumar Singh,PURWA,BJP,2,19 Crore+,5 Crore+,UTTAR PRADESH,12th Pass
1753,753,Satish Kumar,MAKHDUMPUR (SC),RJD,8,22 Lac+,0,BIHAR,Graduate Professional
1754,754,Kedar Kashyap,NARAYANPUR (ST),BJP,0,3 Crore+,25 Lac+,CHHATTISGARH,Post Graduate
1755,755,Amresh Kumar,MOHANLALGANJ (SC),BJP,0,12 Crore+,0,UTTAR PRADESH,Graduate
1756,756,E V Velu,TIRUVANNAMALAI,DMK,7,23 Crore+,4 Crore+,TAMIL NADU,Post Graduate
1757,757,D Sudakar,HIRIYUR,INC,2,135 Crore+,114 Crore+,KARNATAKA,Graduate
1758,758,Tapash Chatterjee,RAJARHAT NEW TOWN,AITC,2,3 Crore+,0,WEST BENGAL,Graduate
1759,759,Vishwanath Atmaram Bhoir,KALYAN WEST,SHS,2,1 Crore+,20 Lac+,MAHARASHTRA,Graduate
1760,760,Gopichand Meena,JAHAZPUR,BJP,5,1 Crore+,2 Lac+,RAJASTHAN,Graduate
1761,761,Karuppanan.K.C,BHAVANI,AIADMK,0,18 Crore+,37 Lac+,TAMIL NADU,10th Pass
1762,762,Kute Sanjay Shriram,JALGAON (JAMOD),BJP,0,6 Crore+,1 Crore+,MAHARASHTRA,Graduate Professional
1763,763,Ajanta Neog,GOLAGHAT,BJP,0,2 Crore+,0,ASSAM,Post Graduate
1764,764,Panneerselvam,SIRKAZHI (SC),DMK,11,2 Crore+,40 Lac+,TAMIL NADU,Post Graduate
1765,765,Adsad Pratap Arunbhau,DHAMANGAON RAILWAY,BJP,3,4 Crore+,0,MAHARASHTRA,Graduate Professional
1766,766,Angada Kanhar,PHULBANI,BJD,0,40 Lac+,0,ODISHA,8th Pass
1767,767,H.V.Venkatesh,PAVAGADA (SC),INC,0,22 Crore+,6 Crore+,KARNATAKA,Graduate Professional
1768,768,S.Ramachandran,ARANI,AIADMK,0,14 Crore+,3 Crore+,TAMIL NADU,12th Pass
1769,769,Zubair Khan,RAMGARH,INC,4,19 Crore+,3 Crore+,RAJASTHAN,Post Graduate
1770,770,Sushanta Mahato,BAGHMUNDI,AITC,0,13 Lac+,4 Lac+,WEST BENGAL,Post Graduate
1771,771,Ziyauddin Rizvi,SIKANDERPUR,SP,3,3 Crore+,11 Lac+,UTTAR PRADESH,Graduate
1772,772,Shashank Trivedi,MAHOLI,BJP,0,2 Crore+,0,UTTAR PRADESH,Graduate Professional
1773,773,Biswanath Karak,GOGHAT (SC),BJP,8,25 Lac+,0,WEST BENGAL,12th Pass
1774,774,Mayanglambam Rameshwar Singh,KAKCHING,NPP,0,5 Crore+,52 Lac+,MANIPUR,Post Graduate
1775,775,Rajesh Dharmani,GHUMARWIN,INC,1,1 Crore+,3 Lac+,HIMACHAL PRADESH,Post Graduate
1776,776,B.Z.Zameer Ahmed Khan,CHAMRAJAPET,INC,5,72 Crore+,42 Crore+,KARNATAKA,8th Pass
1777,777,Purna Chandra Swain,SURADA,BJD,2,1 Crore+,29 Lac+,ODISHA,8th Pass
1778,778,Dr. Dharmpal Singh,ETMADPUR,BJP,1,7 Crore+,0,UTTAR PRADESH,Doctorate
1779,779,Parlad Singh Sawhney,CHANDNI CHOWK,AAP,0,0,5 Crore+,DELHI,12th Pass
1780,780,Simarani Nayak,HINDOL,BJD,0,51 Lac+,4 Lac+,ODISHA,12th Pass
1781,781,Thiruvanchoor Radhakrishnan,KOTTAYAM,INC,1,2 Crore+,1 Lac+,KERALA,Graduate Professional
1782,782,Santa Mary Shylla,SUTNGA SAIPUNG (ST),NPP,0,3 Crore+,33 Lac+,MEGHALAYA,Graduate
1783,783,Vinod Kandari,DEVPRAYAG,BJP,0,1 Crore+,7 Lac+,UTTARAKHAND,Post Graduate
1784,784,S.Ravi,ARAKKONAM (SC),AIADMK,0,0,1 Crore+,TAMIL NADU,Graduate Professional
1785,785,Yumnam Khemchand Singh,SINGJAMEI,BJP,0,2 Crore+,59 Lac+,MANIPUR,10th Pass
1786,786,Sandeep Sahu,KASDOL,INC,0,0,0,CHHATTISGARH,Post Graduate
1787,787,Bhaskar Sharma,MARGHERITA,BJP,0,11 Crore+,3 Crore+,ASSAM,10th Pass
1788,788,Jitendra Chaudhury,SABROOM,CPI(M),3,2 Crore+,1 Lac+,TRIPURA,12th Pass
1789,789,Abdur Rahim Boxi,MALATIPUR,AITC,1,4 Crore+,10 Lac+,WEST BENGAL,12th Pass
1790,790,Ota Ram Dewasi,SIROHI,BJP,0,1 Crore+,16 Lac+,RAJASTHAN,8th Pass
1791,791,Aleixo Sequeira,NUVEM,INC,0,0,5 Lac+,GOA,Graduate
1792,792,Sathi Suryanarayana Reddy,ANAPARTHY,YSRCP,0,0,61 Lac+,ANDHRA PRADESH,Post Graduate
1793,793,Nahid Hasan,KAIRANA,SP,16,3 Crore+,0,UTTAR PRADESH,Graduate Professional
1794,794,Naba Kisore Das,JHARSUGUDA,BJD,0,33 Crore+,21 Crore+,ODISHA,Post Graduate
1795,795,Tejpal Singh Nagar,DADRI,BJP,0,5 Crore+,9 Lac+,UTTAR PRADESH,Post Graduate
1796,796,Jagtar Singh,SAMRALA,AAP,2,1 Crore+,9 Lac+,PUNJAB,10th Pass
1797,797,Krishan Kumar Vishnoi (K.K. Vishnoi),GUDHA MALANI,BJP,0,21 Crore+,65 Lac+,RAJASTHAN,Graduate
1798,798,Shahaji Patil,SANGOLA,SHS,0,1 Crore+,46 Lac+,MAHARASHTRA,Graduate Professional
1799,799,Udailal Dangi,VALLABHNAGAR,BJP,8,10 Crore+,54 Lac+,RAJASTHAN,10th Pass
1800,800,Ramkhiladi Singh,GUNNAUR,SP,9,4 Crore+,11 Lac+,UTTAR PRADESH,Graduate Professional
1801,801,Dr. Sangram,ATRAULIYA,SP,5,3 Crore+,0,UTTAR PRADESH,Post Graduate
1802,802,Barindermeet Singh Pahra,GURDASPUR,INC,0,1 Crore+,85 Lac+,PUNJAB,Others
1803,803,Khajan Dass,RAJPUR ROAD (SC),BJP,0,2 Crore+,3 Lac+,UTTARAKHAND,8th Pass
1804,804,Mehboob Ali,AMROHA,SP,1,7 Crore+,33 Lac+,UTTAR PRADESH,12th Pass
1805,805,Wanglam Sawin,KHONSA EAST,BJP,0,84 Lac+,0,ARUNACHAL PRADESH,12th Pass
1806,806,Budi Mutyala Naidu,MADUGULA,YSRCP,1,1 Crore+,5 Lac+,ANDHRA PRADESH,12th Pass
1807,807,Govind Shepu Gaude,PRIOL,BJP,1,2 Crore+,29 Lac+,GOA,Others
1808,808,Ram Vishun Singh,JAGDISHPUR,RJD,0,4 Crore+,19 Lac+,BIHAR,Graduate
1809,809,Rabindranath Chatterjee,KATWA,AITC,0,2 Crore+,0,WEST BENGAL,Graduate
1810,810,Mithilesh Kumar Thakur,GARHWA,JMM,2,10 Crore+,36 Lac+,JHARKHAND,Graduate
1811,811,Ramavtar,CHAKSU (SC),BJP,0,0,24 Lac+,RAJASTHAN,10th Pass
1812,812,Nagendra Singh,NAGOD,BJP,0,6 Crore+,0,MADHYA PRADESH,Graduate
1813,813,Birendra Kumar,ROSERA (SC),BJP,0,1 Crore+,0,BIHAR,Graduate
1814,814,Patel Mukeshkumar D.,MAHESANA,BJP,0,0,2 Crore+,GUJARAT,Graduate Professional
1815,815,Ganesh Prakash Hukkeri,CHIKKODI-SADALGA,INC,0,17 Crore+,2 Crore+,KARNATAKA,Graduate Professional
1816,816,Rajeev Kumar,MINAPUR,RJD,5,2 Crore+,50 Lac+,BIHAR,12th Pass
1817,817,Kanai Chandra Mondal,NABAGRAM (SC),AITC,9,64 Lac+,4 Lac+,WEST BENGAL,Graduate
1818,818,Ranjit Dutta,BEHALI,BJP,0,6 Crore+,61 Lac+,ASSAM,12th Pass
1819,819,Rajendra Pareek,SIKAR,INC,0,2 Crore+,89 Lac+,RAJASTHAN,Graduate
1820,820,Nanabhau Falgunrao Patole,SAKOLI,INC,7,2 Crore+,11 Lac+,MAHARASHTRA,12th Pass
1821,821,K S Anand,KADUR,INC,2,4 Crore+,41 Lac+,KARNATAKA,Graduate
1822,822,Mathura Prasad Mahato,TUNDI,JMM,0,0,0,JHARKHAND,10th Pass
1823,823,Salona Kushwaha,TILHAR,BJP,2,12 Crore+,2 Crore+,UTTAR PRADESH,Post Graduate
1824,824,Ankit Bharti,SAIDPUR (SC),SP,0,2 Crore+,1 Crore+,UTTAR PRADESH,Graduate
1825,825,Jai Prakash Bhai Patel,MANDU,BJP,2,3 Crore+,62 Lac+,JHARKHAND,Graduate
1826,826,Srinivas N T,KUDLIGI (ST),INC,0,15 Crore+,3 Crore+,KARNATAKA,Post Graduate
1827,827,Periyasamy I,ATHOOR,DMK,12,7 Crore+,1 Crore+,TAMIL NADU,Graduate
1828,828,Tarachand Jain,UDAIPUR,BJP,0,51 Crore+,7 Crore+,RAJASTHAN,12th Pass
1829,829,Roji M John,ANGAMALY,INC,5,1 Crore+,19 Lac+,KERALA,Post Graduate
1830,830,Rafeek Khan,ADARSH NAGAR,INC,1,51 Crore+,30 Crore+,RAJASTHAN,12th Pass
1831,831,Jai Bhagwan,BAWANA,AAP,2,1 Crore+,1 Lac+,DELHI,12th Pass
1832,832,Abdul Khaleque Molla,METIABURUZ,AITC,2,83 Lac+,2 Lac+,WEST BENGAL,10th Pass
1833,833,Virendra Singh,DANTA RAMGARH,INC,0,6 Crore+,84 Lac+,RAJASTHAN,Graduate
1834,834,Sri Krishan Hooda,BARODA,INC,0,24 Crore+,1 Crore+,HARYANA,8th Pass
1835,835,Madhu Bangarappa,SORAB,INC,2,69 Crore+,26 Crore+,KARNATAKA,Graduate
1836,836,Inder Singh,BALH (SC),BJP,0,3 Crore+,56 Lac+,HIMACHAL PRADESH,10th Pass
1837,837,Anand Shankar Singh,AURANGABAD,INC,3,3 Crore+,9 Lac+,BIHAR,Post Graduate
1838,838,Ram Kadam,GHATKOPAR WEST,BJP,2,46 Crore+,14 Crore+,MAHARASHTRA,12th Pass
1839,839,Shweta Vidyadhar Mahale,CHIKHLI,BJP,1,0,63 Lac+,MAHARASHTRA,10th Pass
1840,840,Prafulla Kumar Mallik,KAMAKHYANAGAR,BJD,1,31 Lac+,0,ODISHA,Graduate Professional
1841,841,Vithal Somanna Halagekar,KHANAPUR,BJP,0,3 Crore+,2 Crore+,KARNATAKA,Graduate Professional
1842,842,Diganta Kalita,KAMALPUR,BJP,3,3 Crore+,1 Crore+,ASSAM,Graduate
1843,843,Sri Utpal Borah,GOHPUR,BJP,0,4 Crore+,1 Crore+,ASSAM,Graduate Professional
1844,844,Chhote Lal Ray,PARSA,RJD,3,2 Crore+,13 Lac+,BIHAR,10th Pass
1845,845,Eshwar Khandre,BHALKI,INC,7,0,58 Lac+,KARNATAKA,Graduate Professional
1846,846,Dhavinder Singh,DALHOUSIE,BJP,0,15 Crore+,74 Lac+,HIMACHAL PRADESH,10th Pass
1847,847,Suresh Kumar,BHORANJ (SC),INC,0,71 Lac+,0,HIMACHAL PRADESH,Post Graduate
1848,848,Vishnu Vardhan Malladi,VIJAYAWADA CENTRAL,YSRCP,2,9 Crore+,2 Crore+,ANDHRA PRADESH,12th Pass
1849,849,Daleema,AROOR,CPI(M),0,1 Crore+,0,KERALA,10th Pass
1850,850,Indranil Sen,CHANDANNAGAR,AITC,0,9 Crore+,3 Crore+,WEST BENGAL,12th Pass
1851,851,Sunil Prabhu,DINDOSHI,SHS,0,0,45 Lac+,MAHARASHTRA,10th Pass
1852,852,Arup Kumar Das,KANTHI DAKSHIN,BJP,0,1 Crore+,0,WEST BENGAL,Post Graduate
1853,853,Shambhu Nath Yadav,BRAHAMPUR,RJD,4,7 Crore+,13 Crore+,BIHAR,10th Pass
1854,854,Somlung Mossang,BORDUMSA - DIYUM,IND,0,1 Crore+,0,ARUNACHAL PRADESH,10th Pass
1855,855,Gaikwad Varsha Eknath,DHARAVI (SC),INC,1,4 Crore+,22 Lac+,MAHARASHTRA,Post Graduate
1856,856,Remington Gabil Momin,RAMBRAI JYRNGAM (ST),IND,0,20 Lac+,6 Lac+,MEGHALAYA,Post Graduate
1857,857,Sudivya Kumar,GIRIDIH,JMM,1,3 Crore+,52 Lac+,JHARKHAND,12th Pass
1858,858,Jaykumar Jitendrasinh Rawal,SINDHKHEDA,BJP,2,16 Crore+,56 Lac+,MAHARASHTRA,Graduate
1859,859,Bhikhusinhji Chatursinhji Parmar,MODASA,BJP,0,4 Crore+,2 Crore+,GUJARAT,10th Pass
1860,860,Wailadmiki Shylla,JOWAI (ST),NPP,0,1 Crore+,0,MEGHALAYA,12th Pass
1861,861,Sanjeev Kumar,OBRA (ST),BJP,0,4 Crore+,11 Lac+,UTTAR PRADESH,10th Pass
1862,862,Dharmeswar Konwar,SONARI,BJP,0,1 Crore+,3 Lac+,ASSAM,12th Pass
1863,863,Devender Kumar Nim,RAMPUR MANIHARAN (SC),BJP,0,5 Crore+,30 Lac+,UTTAR PRADESH,Graduate
1864,864,Bharat Bhushan Mandal,LAUKAHA,RJD,0,2 Crore+,0,BIHAR,Post Graduate
1865,865,Abdul Karim Chowdhary,ISLAMPUR,AITC,4,1 Crore+,14 Lac+,WEST BENGAL,12th Pass
1866,866,Mailafru Mog,MANU (ST),BJP,1,4 Lac+,0,TRIPURA,8th Pass
1867,867,Ramswaroop Lamba,NASIRABAD,BJP,0,3 Crore+,1 Crore+,RAJASTHAN,Graduate
1868,868,Madhusudan Bag,ARAMBAG (SC),BJP,1,49 Lac+,20 Lac+,WEST BENGAL,Post Graduate
1869,869,Rupa M. Marak,DADENGGRE (ST),AITC,0,5 Lac+,0,MEGHALAYA,Graduate
1870,870,Bankim Chandra Hazra,SAGAR,AITC,0,90 Lac+,0,WEST BENGAL,Post Graduate
1871,871,Sawarkar Tekchand Shrawan,KAMTHI,BJP,0,2 Crore+,9 Lac+,MAHARASHTRA,10th Pass
1872,872,Raja E,SANKARANKOVIL (SC),DMK,3,6 Crore+,38 Lac+,TAMIL NADU,Post Graduate
1873,873,Kolagatla Veerabhadra Swamy,VIZIANAGARAM,YSRCP,3,13 Crore+,3 Crore+,ANDHRA PRADESH,12th Pass
1874,874,Rekibuddin Ahmed,CHAYGAON,INC,5,3 Crore+,61 Lac+,ASSAM,12th Pass
1875,875,Vivek Gupta,JORASANKO,AITC,0,31 Crore+,0,WEST BENGAL,Graduate
1876,876,Bhagabhai Dhanabhai Barad,TALALA,BJP,0,12 Crore+,89 Lac+,GUJARAT,Graduate
1877,877,C. Manpon Konyak,ABOI (ST),IND,0,14 Lac+,0,NAGALAND,Post Graduate
1878,878,Sambangi Venkata China Appala Naidu,BOBBILI,YSRCP,0,5 Crore+,27 Lac+,ANDHRA PRADESH,12th Pass
1879,879,Prabodh Minz,LUNDRA (ST),BJP,0,5 Crore+,6 Lac+,CHHATTISGARH,Others
1880,880,Thopudurthy Prakash Reddy,RAPTADU,YSRCP,5,2 Crore+,1 Lac+,ANDHRA PRADESH,Graduate Professional
1881,881,Tribhuwan Dutt,ALAPUR (SC),SP,1,3 Crore+,1 Crore+,UTTAR PRADESH,12th Pass
1882,882,Hans Raj,CHURAH (SC),BJP,2,2 Crore+,36 Lac+,HIMACHAL PRADESH,Doctorate
1883,883,Bishal Lama,KALCHINI (ST),BJP,6,8 Lac+,3 Lac+,WEST BENGAL,Graduate
1884,884,Pranajit Singha Roy,RADHAKISHORPUR,BJP,0,7 Crore+,21 Lac+,TRIPURA,Graduate
1885,885,Jitendra Majumder,KAKRABAN-SHALGARA (SC),BJP,1,68 Lac+,35 Lac+,TRIPURA,Graduate
1886,886,Vinay Mishra,DWARKA,AAP,0,7 Crore+,78 Lac+,DELHI,Post Graduate
1887,887,Vijay Rahangdale,TIRORA,BJP,3,0,9 Lac+,MAHARASHTRA,Graduate
1888,888,Ramratan Kushwaha,LALITPUR,BJP,2,3 Crore+,15 Lac+,UTTAR PRADESH,Graduate Professional
1889,889,Ranjit Prataprao Kamble,DEOLI,INC,0,18 Crore+,1 Crore+,MAHARASHTRA,Post Graduate
1890,890,Dr. Vimlesh Paswan,BANSGAON (SC),BJP,0,26 Crore+,2 Crore+,UTTAR PRADESH,Post Graduate
1891,891,Rameshwar Sharma,HUZUR,BJP,1,8 Crore+,3 Crore+,MADHYA PRADESH,Graduate
1892,892,Ram Niwas Goel,SHAHDARA,AAP,1,4 Crore+,8 Lac+,DELHI,Graduate
1893,893,Avtar Singh Junior,JALANDHAR NORTH,INC,0,33 Crore+,0,PUNJAB,12th Pass
1894,894,Ronnie V. Lyngdoh,MYLLIEM (ST),INC,0,52 Lac+,12 Lac+,MEGHALAYA,12th Pass
1895,895,Sandeep Singh,MEJA,SP,3,11 Crore+,3 Crore+,UTTAR PRADESH,Graduate
1896,896,Pratima Kumari,RAJA PAKAR (SC),INC,1,94 Lac+,17 Lac+,BIHAR,Graduate Professional
1897,897,Shampa Dhara,RAINA (SC),AITC,0,3 Lac+,0,WEST BENGAL,Graduate
1898,898,Dinesh,HASTINAPUR (SC),BJP,4,2 Crore+,47 Lac+,UTTAR PRADESH,8th Pass
1899,899,Santosh Singh Saluja,KANTABANJI,INC,7,0,7 Lac+,ODISHA,Graduate
1900,900,Avinash Umesh Jadhav,CHINCHOLI (SC),BJP,0,2 Crore+,96 Lac+,KARNATAKA,Graduate Professional
1901,901,Sharanu Salagar,BASAVAKALYAN,BJP,1,4 Crore+,46 Lac+,KARNATAKA,Post Graduate
1902,902,Sahab Singh Gurjar,GWALIOR RURAL,INC,6,27 Crore+,15 Lac+,MADHYA PRADESH,Graduate
1903,903,Brajesh Kumar,MOHAN (SC),BJP,0,4 Crore+,7 Lac+,UTTAR PRADESH,Post Graduate
1904,904,Brening A. Sangma,DALU (ST),NPP,0,16 Crore+,0,MEGHALAYA,Graduate
1905,905,Naresh Balyan,UTTAM NAGAR,AAP,0,56 Crore+,19 Lac+,DELHI,8th Pass
1906,906,Ram Singh,BAGAHA,BJP,1,1 Crore+,2 Lac+,BIHAR,12th Pass
1907,907,Nirmal Biswas,KHOWAI,CPI(M),0,27 Lac+,25 Lac+,TRIPURA,Graduate
1908,908,Vijay Kumar Choudhary,SARAIRANJAN,JD(U),0,0,0,BIHAR,Post Graduate
1909,909,Kalyan Ghosh,DOMJUR,AITC,2,5 Crore+,13 Lac+,WEST BENGAL,12th Pass
1910,910,Viswasarayi Kalavathi,PALAKONDA,YSRCP,0,1 Crore+,10 Lac+,ANDHRA PRADESH,Post Graduate
1911,911,Usha Maurya,HUSAINGANJ,SP,0,1 Crore+,0,UTTAR PRADESH,12th Pass
1912,912,Pradeep Kumar Yadav,DIBIYAPUR,SP,2,6 Crore+,20 Lac+,UTTAR PRADESH,Graduate Professional
1913,913,Deepchand Khairiya,KISHANGARH BAS,INC,0,3 Crore+,0,RAJASTHAN,Graduate Professional
1914,914,Md. Achab Uddin,JIRIBAM,JD(U),0,0,28 Lac+,MANIPUR,12th Pass
1915,915,Kalpana Devi,LADPURA,BJP,0,56 Crore+,2 Crore+,RAJASTHAN,12th Pass
1916,916,Mahendra,HASANPUR,BJP,0,1 Crore+,21 Lac+,UTTAR PRADESH,8th Pass
1917,917,Veena George,ARANMULA,CPI(M),0,2 Crore+,1 Crore+,KERALA,Post Graduate
1918,918,Thongam Shanti Singh,MOIRANG,NPP,0,7 Crore+,0,MANIPUR,12th Pass
1919,919,Dr Tseilhoutuo Rhutso (Dr Ato),KOHIMA TOWN (ST),NPP,0,22 Crore+,0,NAGALAND,Post Graduate
1920,920,N. Chaluvarayaswamy,NAGAMANGALA,INC,1,71 Crore+,16 Crore+,KARNATAKA,10th Pass
1921,921,Ram Sahay Varma (Regar),NIWAI (SC),BJP,0,2 Crore+,0,RAJASTHAN,12th Pass
1922,922,Shrichand Kriplani,NIMBAHERA,BJP,0,5 Crore+,1 Crore+,RAJASTHAN,Graduate
1923,923,Biyuram Wahge,PAKKE KESSANG,BJP,0,7 Crore+,29 Lac+,ARUNACHAL PRADESH,10th Pass
1924,924,A .K Saseendran,ELATHUR,NCP,0,2 Crore+,0,KERALA,10th Pass
1925,925,Moatoshi Longkumer,DIMAPUR-II (ST),NDPP,0,6 Crore+,19 Lac+,NAGALAND,Post Graduate
1926,926,Tulsiram Silawat,SANWER (SC),BJP,1,14 Crore+,11 Lac+,MADHYA PRADESH,Post Graduate
1927,927,Aditya Madhi,MALKANGIRI,BJP,0,12 Lac+,80 Thou+,ODISHA,12th Pass
1928,928,Mahesh Chandra Gupta,BADAUN,BJP,0,5 Crore+,28 Lac+,UTTAR PRADESH,10th Pass
1929,929,Rajkumar Mev,MAHESHWAR (SC),BJP,1,6 Crore+,67 Lac+,MADHYA PRADESH,12th Pass
1930,930,Devkishordasji Bhaktisvarupdasji Swami,JAMBUSAR,BJP,0,99 Lac+,71 Lac+,GUJARAT,Post Graduate
